"date","region_municipality_code","weeknumber","RNA_value","municipality_name","population","Total_reported","Hospital_admission","Deceased","reported_norm","hospital_norm","deceased_norm"
2021-02-15,"GM0501","07",6473976595000,"Brielle",17271,28,1,0,162.121475305425,5.79005268947947,0
2021-02-15,"GM0502","07",15983056004000,"Capelle aan den IJssel",67122,100,5,2,148.982449867406,7.44912249337028,2.97964899734811
2021-02-15,"GM0503","07",3418686160000,"Delft",103595,120,1,3,115.835706356484,0.965297552970703,2.89589265891211
2021-02-15,"GM0505","07",3.56692e+13,"Dordrecht",119284,178,4,4,149.223701418463,3.35334160490929,3.35334160490929
2021-02-15,"GM0512","07",12861534530000,"Gorinchem",37022,55,1,1,148.560315488088,2.70109664523797,2.70109664523797
2021-02-15,"GM0513","07",13677279360000,"Gouda",73427,109,2,3,148.446756642652,2.72379369986517,4.08569054979776
2021-02-15,"GM0518","07",31495712273333.3,"'s-Gravenhage",545838,648,28,11,118.716542270784,5.12972713515732,2.01524994595466
2021-02-15,"GM0523","07",19754459464285.7,"Hardinxveld-Giessendam",18295,72,0,0,393.550150314294,0,0
2021-02-15,"GM0530","07",13341811760000,"Hellevoetsluis",40142,57,1,1,141.995914503513,2.49115639479847,2.49115639479847
2021-02-15,"GM0531","07",10041148005000,"Hendrik-Ido-Ambacht",31202,63,0,1,201.910133965771,0,3.20492276136145
2021-02-15,"GM0532","07",8810760200000,"Stede Broec",21726,53,0,0,243.947344195894,0,0
2021-02-15,"GM0534","07",7427351910000,"Hillegom",22209,32,0,0,144.085731009951,0,0
2021-02-15,"GM0537","07",12111253744000,"Katwijk",65753,177,0,2,269.189238513832,0,3.04168631089076
2021-02-15,"GM0542","07",23407917813333.3,"Krimpen aan den IJssel",29526,55,0,1,186.276502065976,0,3.38684549210865
2021-02-15,"GM0546","07",6538482819200,"Leiden",125099,102,0,1,81.5354239442362,0,0.79936690141408
2021-02-15,"GM0547","07",NA,"Leiderdorp",27056,35,0,0,129.361324659965,0,0
2021-02-15,"GM0553","07",13457808272000,"Lisse",22955,13,1,0,56.6325419298628,4.35634937922021,0
2021-02-15,"GM0556","07",7280458800000,"Maassluis",33213,53,0,0,159.576069611297,0,0
2021-02-15,"GM0569","07",13870617234285.7,"Nieuwkoop",28811,101,0,0,350.560549790011,0,0
2021-02-15,"GM0575","07",6455414490000,"Noordwijk",43508,75,1,1,172.382090649995,2.29842787533327,2.29842787533327
2021-02-15,"GM0579","07",12668195160000,"Oegstgeest",24840,19,1,0,76.4895330112721,4.02576489533011,0
2021-02-15,"GM0589","07",4800189575000,"Oudewater",10230,16,0,0,156.402737047898,0,0
2021-02-15,"GM0590","07",10663993741666.7,"Papendrecht",32136,47,2,1,146.253422952452,6.2235499128703,3.11177495643515
2021-02-15,"GM0597","07",7836462728000,"Ridderkerk",46189,90,4,3,194.851588040443,8.66007057957522,6.49505293468142
2021-02-15,"GM0599","07",132203859850769,"Rotterdam",651168,850,42,14,130.534670008354,6.4499484004128,2.1499828001376
2021-02-15,"GM0603","07",1822016820000,"Rijswijk",54450,51,2,0,93.66391184573,3.67309458218549,0
2021-02-15,"GM0606","07",5778226876666.67,"Schiedam",78730,150,3,2,190.524577670519,3.81049155341039,2.54032770227359
2021-02-15,"GM0610","07",25302847700000,"Sliedrecht",25220,65,0,0,257.731958762887,0,0
2021-02-15,"GM0613","07",7112330040000,"Albrandswaard",25590,21,0,0,82.063305978898,0,0
2021-02-15,"GM0614","07",71125190000,"Westvoorne",14731,13,1,2,88.2492702464191,6.7884054035707,13.5768108071414
2021-02-15,"GM0622","07",16012556480000,"Vlaardingen",73397,112,5,0,152.594792702699,6.81226753137049,0
2021-02-15,"GM0626","07",4257563477333.33,"Voorschoten",25596,17,0,0,66.4166275980622,0,0
2021-02-15,"GM0627","07",25218768315000,"Waddinxveen",29291,35,1,0,119.490628520706,3.41401795773446,0
2021-02-15,"GM0629","07",266465747000,"Wassenaar",26305,26,1,0,98.8405246150922,3.80155863904201,0
2021-02-15,"GM0632","07",28506938228857.1,"Woerden",52299,89,3,2,170.175337960573,5.7362473469856,3.8241648979904
2021-02-15,"GM0637","07",1084275350000,"Zoetermeer",125285,116,6,1,92.5888973141238,4.78908089555813,0.798180149259688
2021-02-15,"GM0638","07",1449661184000,"Zoeterwoude",8605,16,1,0,185.938407902382,11.6211504938989,0
2021-02-15,"GM0642","07",9578828290000,"Zwijndrecht",44737,111,2,2,248.116771352572,4.47057245680309,4.47057245680309
2021-02-15,"GM0654","07",16909684260000,"Borsele",22739,32,0,0,140.727384669511,0,0
2021-02-15,"GM0664","07",28598250870000,"Goes",38082,70,0,2,183.813875321674,0,5.25182500919069
2021-02-15,"GM0668","07",19405363024444.4,"West Maas en Waal",19324,62,0,1,320.844545642724,0,5.17491202649555
2021-02-15,"GM0677","07",21811213720000,"Hulst",27556,22,0,1,79.8374219770649,0,3.62897372623022
2021-02-15,"GM0678","07",9442924610000,"Kapelle",12695,21,0,0,165.419456478929,0,0
2021-02-15,"GM0687","07",27037656240000,"Middelburg",48822,104,0,0,213.018721068371,0,0
2021-02-15,"GM0703","07",35744719045000,"Reimerswaal",22730,39,1,0,171.579410470744,4.3994720633524,0
2021-02-15,"GM0715","07",6415259825714.29,"Terneuzen",54426,50,2,0,91.8678572740969,3.67471429096388,0
2021-02-15,"GM0716","07",1.4759845e+13,"Tholen",25757,27,0,0,104.825872578328,0,0
2021-02-15,"GM0717","07",12118572853333.3,"Veere",21880,55,0,0,251.371115173675,0,0
2021-02-15,"GM0718","07",24491737573333.3,"Vlissingen",44360,88,1,1,198.376916140667,2.25428313796213,2.25428313796213
2021-02-15,"GM0736","07",15447088160000,"De Ronde Venen",44456,62,0,0,139.463739427749,0,0
2021-02-15,"GM0737","07",7789135699166.67,"Tytsjerksteradiel",32052,60,1,6,187.195806813927,3.11993011356546,18.7195806813927
2021-02-15,"GM0743","07",14940642720000,"Asten",16721,37,1,0,221.278631660786,5.98050355839962,0
2021-02-15,"GM0744","07",34907168606666.7,"Baarle-Nassau",6859,7,0,0,102.055693249745,0,0
2021-02-15,"GM0748","07",21022118292500,"Bergen op Zoom",67496,81,1,1,120.007111532535,1.48156927817945,1.48156927817945
2021-02-15,"GM0753","07",28111150620000,"Best",29988,53,0,1,176.737361611311,0,3.33466720021342
2021-02-15,"GM0755","07",2093228550000,"Boekel",10785,8,0,0,74.1770978210478,0,0
2021-02-15,"GM0756","07",7282340730000,"Boxmeer",29365,56,0,1,190.703218116806,0,3.40541460922867
2021-02-15,"GM0757","07",8291442073333.33,"Boxtel",30801,67,1,1,217.525405019318,3.24664783610922,3.24664783610922
2021-02-15,"GM0758","07",20654640000,"Breda",184069,130,0,3,70.6256892795636,0,1.62982359875916
2021-02-15,"GM0762","07",7051397290000,"Deurne",32471,73,0,0,224.815989652305,0,0
2021-02-15,"GM0765","07",10217564085000,"Pekela",12196,35,1,0,286.979337487701,8.19940964250574,0
2021-02-15,"GM0766","07",1779169761333.33,"Dongen",26222,46,0,0,175.425215467928,0,0
2021-02-15,"GM0770","07",1625597330000,"Eersel",19313,48,0,2,248.537254698907,0,10.3557189457878
2021-02-15,"GM0772","07",20052173820000,"Eindhoven",234394,439,9,17,187.291483570399,3.83968872923368,7.2527453774414
2021-02-15,"GM0777","07",202158855000,"Etten-Leur",43878,41,0,1,93.4409043256302,0,2.27904644696659
2021-02-15,"GM0779","07",12974295840000,"Geertruidenberg",21544,31,0,1,143.891570738953,0,4.64166357222429
2021-02-15,"GM0784","07",1877711910000,"Gilze en Rijen",26431,32,0,0,121.069955733797,0,0
2021-02-15,"GM0785","07",15413811891666.7,"Goirle",23904,41,0,2,171.519410977242,0,8.36680053547523
2021-02-15,"GM0786","07",1975674585000,"Grave",12436,27,0,0,217.111611450627,0,0
2021-02-15,"GM0794","07",13757879145000,"Helmond",92423,342,6,2,370.037761163347,6.49189054672538,2.16396351557513
2021-02-15,"GM0796","07",5459402587500,"'s-Hertogenbosch",155111,257,2,2,165.687797770629,1.28939920444069,1.28939920444069
2021-02-15,"GM0797","07",2476841106000,"Heusden",44692,95,0,0,212.566007339121,0,0
2021-02-15,"GM0798","07",5453596530000,"Hilvarenbeek",15518,47,0,0,302.874081711561,0,0
2021-02-15,"GM0809","07",8009133577500,"Loon op Zand",23408,38,2,2,162.337662337662,8.54408749145591,8.54408749145591
2021-02-15,"GM0815","07",2705239530000,"Mill en Sint Hubert",10939,18,1,0,164.548861870372,9.14160343724289,0
2021-02-15,"GM0820","07",1010180850000,"Nuenen, Gerwen en Nederwetten",23383,0,0,0,0,0,0
2021-02-15,"GM0823","07",4033262662444.44,"Oirschot",18714,53,1,1,283.210430693598,5.34359303195469,5.34359303195469
2021-02-15,"GM0824","07",7262445045250,"Oisterwijk",26245,50,1,1,190.512478567346,3.81024957134692,3.81024957134692
2021-02-15,"GM0826","07",18889217682000,"Oosterhout",55982,79,0,0,141.116787538852,0,0
2021-02-15,"GM0828","07",15141029475000,"Oss",91915,207,2,1,225.208072675842,2.17592340749606,1.08796170374803
2021-02-15,"GM0840","07",6918325260000,"Rucphen",22878,55,3,1,240.40562986275,13.11303435615,4.37101145205
2021-02-15,"GM0845","07",11884368816400,"Sint-Michielsgestel",29208,62,1,0,212.270610791564,3.42371952889619,0
2021-02-15,"GM0847","07",8211671267500,"Someren",19368,44,0,1,227.178851714168,0,5.16315572077654
2021-02-15,"GM0848","07",1040020222500,"Son en Breugel",17322,40,0,0,230.920217065004,0,0
2021-02-15,"GM0851","07",4775974600000,"Steenbergen",24416,52,0,0,212.975098296199,0,0
2021-02-15,"GM0852","07",4528204614285.71,"Waterland",17424,54,0,0,309.917355371901,0,0
2021-02-15,"GM0855","07",8335578361888.89,"Tilburg",219789,301,3,1,136.949528866322,1.36494547042846,0.454981823476152
2021-02-15,"GM0856","07",4096054515000,"Uden",42119,64,0,2,151.950426173461,0,4.74845081792065
2021-02-15,"GM0858","07",2656251885000,"Valkenswaard",31193,52,0,2,166.704068220434,0,6.41169493155516
2021-02-15,"GM0861","07",3869649525000,"Veldhoven",45466,121,2,1,266.132934500506,4.3988914793472,2.1994457396736
2021-02-15,"GM0865","07",1512148897888.89,"Vught",26558,51,1,2,192.032532570224,3.76534377588674,7.53068755177348
2021-02-15,"GM0866","07",1493412480000,"Waalre",17456,16,0,0,91.6590284142988,0,0
2021-02-15,"GM0867","07",9273344580500,"Waalwijk",48637,72,0,1,148.035446265189,0,2.05604786479429
2021-02-15,"GM0873","07",6190212213333.33,"Woensdrecht",21876,16,1,0,73.1395136222344,4.57121960138965,0
2021-02-15,"GM0879","07",44924190000,"Zundert",21829,19,0,0,87.0401759127766,0,0
2021-02-15,"GM0880","07",1768152941250,"Wormerland",16270,54,1,3,331.899200983405,6.14628149969269,18.4388444990781
2021-02-15,"GM0882","07",9589243866666.67,"Landgraaf",37445,103,1,2,275.070102817466,2.67058352249967,5.34116704499933
2021-02-15,"GM0888","07",1508136789250,"Beek",15865,9,0,0,56.7286479672235,0,0
2021-02-15,"GM0889","07",1490208350000,"Beesel",13482,13,0,0,96.424862780003,0,0
2021-02-15,"GM0893","07",4268679896250,"Bergen (L,)",13085,48,0,0,366.832250668705,0,0
2021-02-15,"GM0899","07",15800625390000,"Brunssum",27821,38,1,5,136.587469896841,3.59440710254843,17.9720355127422
2021-02-15,"GM0907","07",1.7672503e+13,"Gennep",16921,19,1,0,112.286507889605,5.90981620471603,0
2021-02-15,"GM0917","07",4051721401000,"Heerlen",87086,133,4,1,152.722596054475,4.59316078359323,1.14829019589831
2021-02-15,"GM0928","07",17163702165000,"Kerkrade",45749,97,1,3,212.026492382347,2.18584012765306,6.55752038295919
2021-02-15,"GM0935","07",13404526947666.7,"Maastricht",121575,132,0,0,108.574953732264,0,0
2021-02-15,"GM0938","07",5597249175000,"Meerssen",18828,19,1,0,100.913533035904,5.31123858083705,0
2021-02-15,"GM0944","07",8.20318e+12,"Mook en Middelaar",7847,3,0,0,38.2311711482095,0,0
2021-02-15,"GM0946","07",1631192410000,"Nederweert",17019,31,1,0,182.149362477231,5.8757858863623,0
2021-02-15,"GM0957","07",14959547232000,"Roermond",58260,116,1,0,199.107449364916,1.7164435290079,0
2021-02-15,"GM0965","07",10007578682000,"Simpelveld",10555,20,0,0,189.483657034581,0,0
2021-02-15,"GM0971","07",13172779307500,"Stein",25007,42,2,0,167.952973167513,7.99776062702443,0
2021-02-15,"GM0981","07",8524241100000,"Vaals",10105,4,0,0,39.5843641761504,0,0
2021-02-15,"GM0983","07",11310891265000,"Venlo",101802,197,0,2,193.512897585509,0,1.96459794503055
2021-02-15,"GM0984","07",19249614486666.7,"Venray",43614,72,0,0,165.084605860504,0,0
2021-02-15,"GM0986","07",778883595333.333,"Voerendaal",12475,23,0,0,184.36873747495,0,0
2021-02-15,"GM0988","07",14311804680000,"Weert",50105,58,0,0,115.756910487975,0,0
2021-02-15,"GM0994","07",1638208697333.33,"Valkenburg aan de Geul",16367,31,0,2,189.405511089387,0,12.2197103928637
2021-02-15,"GM0995","07",19300333333333.3,"Lelystad",78598,73,0,1,92.8776813659381,0,1.27229700501285
2021-02-15,"GM1507","07",3256297800000,"Horst aan de Maas",42429,105,1,0,247.472247755073,2.35687855004832,0
2021-02-15,"GM1509","07",6408940892500,"Oude IJsselstreek",39388,41,0,1,104.092617040723,0,2.53884431806642
2021-02-15,"GM1525","07",5023592448000,"Teylingen",37440,67,1,6,178.952991452991,2.67094017094017,16.025641025641
2021-02-15,"GM1581","07",5145687777500,"Utrechtse Heuvelrug",49580,53,3,5,106.897942718838,6.05082694634933,10.0847115772489
2021-02-15,"GM1586","07",6796773209500,"Oost Gelre",29627,49,0,1,165.389678333952,0,3.37529955783576
2021-02-15,"GM1598","07",15757992700000,"Koggenland",22749,97,0,1,426.392368895336,0,4.39579761747769
2021-02-15,"GM1621","07",3053917128000,"Lansingerland",62373,68,2,0,109.021531752521,3.20651563978003,0
2021-02-15,"GM1640","07",5977609410333.33,"Leudal",35879,96,0,0,267.565985674071,0,0
2021-02-15,"GM1641","07",7351194682000,"Maasgouw",23965,65,0,1,271.228875443355,0,4.17275192989777
2021-02-15,"GM1652","07",4571497580000,"Gemert-Bakel",30723,30,1,0,97.6467141880676,3.25489047293559,0
2021-02-15,"GM1655","07",9201971585000,"Halderberge",30284,34,1,1,112.270505877691,3.30207370228504,3.30207370228504
2021-02-15,"GM1658","07",601255612000,"Heeze-Leende",16152,31,0,0,191.926696384349,0,0
2021-02-15,"GM1659","07",3363295427500,"Laarbeek",22523,40,1,0,177.596234959819,4.43990587399547,0
2021-02-15,"GM1667","07",20714990550000,"Reusel-De Mierden",13112,12,1,1,91.5192190359976,7.62660158633313,7.62660158633313
2021-02-15,"GM1669","07",2627781605000,"Roerdalen",20574,56,0,0,272.188198697385,0,0
2021-02-15,"GM1674","07",23323141975000,"Roosendaal",77251,166,5,2,214.883949722334,6.47240812416668,2.58896324966667
2021-02-15,"GM1676","07",7931533333333.33,"Schouwen-Duiveland",33839,33,0,0,97.5206123112385,0,0
2021-02-15,"GM1680","07",1252516242333.33,"Aa en Hunze",25445,30,0,0,117.901355865592,0,0
2021-02-15,"GM1681","07",9595778550000,"Borger-Odoorn",25559,32,0,0,125.20051645213,0,0
2021-02-15,"GM1684","07",6246015930000,"Cuijk",25130,26,0,0,103.461997612415,0,0
2021-02-15,"GM1685","07",1538480323333.33,"Landerd",15730,16,0,0,101.716465352829,0,0
2021-02-15,"GM1690","07",4122322600000,"De Wolden",24330,26,1,0,106.863953966297,4.1101520756268,0
2021-02-15,"GM1695","07",2.65597e+13,"Noord-Beveland",7392,18,0,0,243.506493506493,0,0
2021-02-15,"GM1696","07",4372593656000,"Wijdemeren",24358,55,2,1,225.798505624436,8.21085474997947,4.10542737498974
2021-02-15,"GM1699","07",6279140497285.71,"Noordenveld",31253,69,1,1,220.778805234697,3.19969282948837,3.19969282948837
2021-02-15,"GM1700","07",10901738663250,"Twenterand",33743,36,1,0,106.688794712978,2.96357763091604,0
2021-02-15,"GM1701","07",18255400023222.2,"Westerveld",19460,28,0,0,143.884892086331,0,0
2021-02-15,"GM1702","07",2873642310000,"Sint Anthonis",11664,21,0,0,180.041152263374,0,0
2021-02-15,"GM1705","07",5701598047500,"Lingewaard",46601,22,1,2,47.2092873543486,2.14587669792494,4.29175339584987
2021-02-15,"GM1706","07",42048867066666.7,"Cranendonck",21138,63,1,1,298.041441952881,4.73081653893462,4.73081653893462
2021-02-15,"GM1708","07",10489567028000,"Steenwijkerland",44126,48,0,1,108.779404432761,0,2.26623759234918
2021-02-15,"GM1709","07",15030534038333.3,"Moerdijk",37129,86,1,2,231.624875434297,2.69331250504996,5.38662501009992
2021-02-15,"GM1711","07",22756879153000,"Echt-Susteren",31610,70,0,2,221.448908573236,0,6.32711167352104
2021-02-15,"GM1714","07",23077526300000,"Sluis",23210,15,2,0,64.6273158121499,8.61697544161999,0
2021-02-15,"GM1719","07",7727686560000,"Drimmelen",27272,28,1,1,102.669404517454,3.66676444705192,3.66676444705192
2021-02-15,"GM1721","07",13823130477500,"Bernheze",31240,86,0,0,275.288092189501,0,0
2021-02-15,"GM1723","07",9920858156000,"Alphen-Chaam",10203,9,0,0,88.2093501911203,0,0
2021-02-15,"GM1724","07",1594528950000,"Bergeijk",18635,59,0,0,316.608532331634,0,0
2021-02-15,"GM1728","07",32385169200000,"Bladel",20390,45,0,0,220.696419813634,0,0
2021-02-15,"GM1729","07",2962180445500,"Gulpen-Wittem",14171,35,0,1,246.983275703902,0,7.0566650201115
2021-02-15,"GM1730","07",11729235457250,"Tynaarlo",33887,20,0,0,59.0196830643019,0,0
2021-02-15,"GM1731","07",16318017584900,"Midden-Drenthe",33185,70,1,0,210.938677113154,3.01340967304505,0
2021-02-15,"GM1734","07",4242530062500,"Overbetuwe",47906,48,0,1,100.196217592786,0,2.08742119984971
2021-02-15,"GM1735","07",12790638412200,"Hof van Twente",35017,67,0,3,191.335636976326,0,8.56726732729817
2021-02-15,"GM1740","07",21338905642000,"Neder-Betuwe",24339,63,0,0,258.843830888697,0,0
2021-02-15,"GM1742","07",17366202666000,"Rijssen-Holten",38177,45,2,1,117.872017183121,5.23875631924981,2.61937815962491
2021-02-15,"GM1771","07",1451851600000,"Geldrop-Mierlo",39726,84,3,1,211.448421688567,7.55172934602024,2.51724311534008
2021-02-15,"GM1773","07",9804387270250,"Olst-Wijhe",18252,34,0,0,186.280955511725,0,0
2021-02-15,"GM1774","07",22650859596666.7,"Dinkelland",26461,16,0,1,60.4663466989154,0,3.77914666868221
2021-02-15,"GM1783","07",1960977600000,"Westland",110375,161,7,2,145.866364665912,6.34201585503964,1.81200453001132
2021-02-15,"GM1842","07",929372830000,"Midden-Delfland",19341,19,0,0,98.2369060544956,0,0
2021-02-15,"GM1859","07",12185468620400,"Berkelland",43747,46,1,1,105.150067433195,2.28587103115642,2.28587103115642
2021-02-15,"GM1876","07",2219749201133.33,"Bronckhorst",36055,48,0,1,133.129940368881,0,2.77354042435169
2021-02-15,"GM1883","07",32388014715333.3,"Sittard-Geleen",92429,127,3,4,137.402763202025,3.24573456382737,4.32764608510316
2021-02-15,"GM1884","07",7031577367000,"Kaag en Braassem",27297,49,1,0,179.506905520753,3.66340623511741,0
2021-02-15,"GM1891","07",5182708823750,"Dantumadiel",18922,49,2,1,258.957826868196,10.56970721911,5.28485360955502
2021-02-15,"GM1892","07",7542918324000,"Zuidplas",43885,75,0,0,170.901219095363,0,0
2021-02-15,"GM1894","07",5129048506666.67,"Peel en Maas",43425,76,0,2,175.014392630973,0,4.60564191134139
2021-02-15,"GM1895","07",15468595464400,"Oldambt",38209,83,2,1,217.22630793792,5.23436886597399,2.61718443298699
2021-02-15,"GM1896","07",51877389600000,"Zwartewaterland",22685,48,1,0,211.593564029094,4.40819925060613,0
2021-02-15,"GM1900","07",19807410729650,"Súdwest-Fryslân",89987,228,2,5,253.369931212286,2.22254325624812,5.55635814062031
2021-02-15,"GM1901","07",19717979796666.7,"Bodegraven-Reeuwijk",34872,63,3,0,180.660701995871,8.60289057123194,0
2021-02-15,"GM1903","07",3149052127666.67,"Eijsden-Margraten",25768,21,0,0,81.4964296802235,0,0
2021-02-15,"GM1904","07",12475297776363.6,"Stichtse Vecht",64931,113,3,1,174.030894333985,4.6202892301058,1.54009641003527
2021-02-15,"GM1911","07",8365364051666.67,"Hollands Kroon",48432,161,0,5,332.424843078956,0,10.3237528906508
2021-02-15,"GM1916","07",806674275000,"Leidschendam-Voorburg",76534,75,4,1,97.9956620586929,5.22643530979695,1.30660882744924
2021-02-15,"GM1924","07",27995159196250,"Goeree-Overflakkee",50049,92,5,5,183.81985654059,9.99020959459729,9.99020959459729
2021-02-15,"GM1926","07",1835757520000,"Pijnacker-Nootdorp",55308,53,1,3,95.827005134881,1.80805670065813,5.4241701019744
2021-02-15,"GM1930","07",21473178860000,"Nissewaard",85219,104,4,3,122.038512538284,4.69378894378014,3.52034170783511
2021-02-15,"GM1931","07",21550069284545.5,"Krimpenerwaard",56319,110,0,2,195.315967968181,0,3.5511994176033
2021-02-15,"GM1940","07",17750296919562.5,"De Fryske Marren",51564,89,0,1,172.601039484912,0,1.93933752230238
2021-02-15,"GM1942","07",13065395810000,"Gooise Meren",58055,84,1,0,144.690379812247,1.72250452157437,0
2021-02-15,"GM1945","07",6018304294285.71,"Berg en Dal",34992,34,0,3,97.1650663008688,0,8.57338820301783
2021-02-15,"GM1948","07",4501600879692.31,"Meierijstad",81194,238,0,0,293.125107766584,0,0
2021-02-15,"GM1949","07",16453207230400,"Waadhoeke",46090,63,0,0,136.689086569755,0,0
2021-02-15,"GM1950","07",10429707310000,"Westerwolde",25733,61,2,0,237.049702716356,7.77212140053628,0
2021-02-15,"GM1952","07",11047220299375,"Midden-Groningen",60797,136,5,3,223.695248120795,8.22409000444101,4.93445400266461
2021-02-15,"GM1954","07",5999855764000,"Beekdaelen",35938,63,1,1,175.301908843007,2.78256998163504,2.78256998163504
2021-02-15,"GM1955","07",4515149100000,"Montferland",36011,54,0,2,149.954180667018,0,5.5538585432229
2021-02-15,"GM1959","07",1.97323e+13,"Altena",55967,92,0,0,164.382582593314,0,0
2021-02-15,"GM1960","07",14203042118750,"West Betuwe",51128,115,1,2,224.925676732906,1.95587544985135,3.91175089970271
2021-02-15,"GM1961","07",9632848461200,"Vijfheerenlanden",56811,92,2,1,161.940469275316,3.52044498424601,1.760222492123
2021-02-15,"GM1963","07",5046103094000,"Hoeksche Waard",87401,97,2,0,110.982711868285,2.28830333749042,0
2021-02-15,"GM1966","07",16615618480000,"Het Hogeland",47801,89,0,0,186.188573460806,0,0
2021-02-15,"GM1969","07",29786426160900,"Westerkwartier",63329,130,1,3,205.277203177059,1.5790554090543,4.73716622716291
2021-02-15,"GM1970","07",7866188734100,"Noardeast-Fryslân",45228,71,1,3,156.982400283011,2.21101972229592,6.63305916688777
2021-02-15,"GM1978","07",10499436841666.7,"Molenlanden",43909,161,2,2,366.667425812476,4.55487485481336,4.55487485481336
2021-02-15,"GM1979","07",6967724091800,"Eemsdelta",45528,65,2,1,142.769284835705,4.39290107186786,2.19645053593393
2021-02-22,"GM0014","08",6469954991833.33,"Groningen",232874,480,1,1,206.120047751144,0.429416766148217,0.429416766148217
2021-02-22,"GM0034","08",2.984025e+13,"Almere",211893,331,6,5,156.210917774537,2.83161784485566,2.35968153737972
2021-02-22,"GM0037","08",4160679176750,"Stadskanaal",31686,67,0,3,211.449851669507,0,9.46790380609733
2021-02-22,"GM0047","08",4398314838400,"Veendam",27384,57,0,1,208.150744960561,0,3.65176745544844
2021-02-22,"GM0050","08",2737466800000,"Zeewolde",22653,18,1,0,79.4596742153357,4.41442634529643,0
2021-02-22,"GM0059","08",3627677048100,"Achtkarspelen",27843,64,2,4,229.860288043673,7.1831340013648,14.3662680027296
2021-02-22,"GM0060","08",8.41538e+13,"Ameland",3716,3,0,0,80.7319698600646,0,0
2021-02-22,"GM0072","08",11848035824000,"Harlingen",15722,33,1,0,209.896959674342,6.36051392952551,0
2021-02-22,"GM0074","08",6060639685000,"Heerenveen",50493,92,3,2,182.203473748836,5.94141762224467,3.96094508149645
2021-02-22,"GM0080","08",3455241903062.5,"Leeuwarden",124084,243,1,1,195.8350794623,0.805905676799587,0.805905676799587
2021-02-22,"GM0085","08",3395016408500,"Ooststellingwerf",25469,39,0,0,153.12733126546,0,0
2021-02-22,"GM0086","08",2408297082200,"Opsterland",29733,38,0,1,127.804123364612,0,3.36326640433189
2021-02-22,"GM0088","08",1.2274285e+14,"Schiermonnikoog",947,16,0,0,1689.54593453009,0,0
2021-02-22,"GM0090","08",3057897897000,"Smallingerland",56150,88,1,0,156.723063223508,1.78094390026714,0
2021-02-22,"GM0093","08",5.137265e+13,"Terschelling",4888,9,0,0,184.124386252046,0,0
2021-02-22,"GM0096","08",3.95692e+13,"Vlieland",1155,2,0,0,173.160173160173,0,0
2021-02-22,"GM0098","08",2477832765375,"Weststellingwerf",25914,65,0,6,250.829667361272,0,23.1535077564251
2021-02-22,"GM0106","08",10964061732500,"Assen",68599,93,1,0,135.570489365734,1.45774719748101,0
2021-02-22,"GM0109","08",10409607469428.6,"Coevorden",35297,69,1,1,195.484035470437,2.83310196333966,2.83310196333966
2021-02-22,"GM0114","08",30752506180000,"Emmen",107048,272,4,1,254.091622449742,3.73664150661385,0.934160376653464
2021-02-22,"GM0118","08",7557265208333.33,"Hoogeveen",55699,74,2,3,132.856963320706,3.59072873839746,5.38609310759619
2021-02-22,"GM0119","08",1314388794857.14,"Meppel",33920,25,0,0,73.7028301886792,0,0
2021-02-22,"GM0141","08",6881320210400,"Almelo",73107,152,1,1,207.914426799075,1.36785807104655,1.36785807104655
2021-02-22,"GM0147","08",2799193645000,"Borne",23312,31,0,0,132.978723404255,0,0
2021-02-22,"GM0148","08",6959472948000,"Dalfsen",28587,25,0,0,87.4523384755308,0,0
2021-02-22,"GM0150","08",4179101549583.33,"Deventer",100719,57,1,0,56.5930956423316,0.99286132705845,0
2021-02-22,"GM0153","08",4781000417083.33,"Enschede",159640,191,2,4,119.64419944876,1.25281884239539,2.50563768479078
2021-02-22,"GM0158","08",2592849086000,"Haaksbergen",24311,23,0,0,94.6073793755913,0,0
2021-02-22,"GM0160","08",11474221152714.3,"Hardenberg",60948,121,1,0,198.529894336155,1.64074292839798,0
2021-02-22,"GM0163","08",3394822228363.64,"Hellendoorn",35916,97,1,2,270.074618554405,2.78427441808665,5.56854883617329
2021-02-22,"GM0164","08",9587885880000,"Hengelo",81140,70,1,0,86.2706433325117,1.23243776189302,0
2021-02-22,"GM0166","08",5658217997500,"Kampen",54319,56,0,0,103.094681419025,0,0
2021-02-22,"GM0168","08",2952309040818.18,"Losser",22683,20,0,0,88.171758585725,0,0
2021-02-22,"GM0171","08",2578214496000,"Noordoostpolder",47291,28,0,0,59.2078831067222,0,0
2021-02-22,"GM0173","08",6046800050000,"Oldenzaal",31836,47,0,1,147.631612011559,0,3.14109812790552
2021-02-22,"GM0175","08",3530189160176.47,"Ommen",18009,30,0,0,166.583374979177,0,0
2021-02-22,"GM0177","08",3723815518000,"Raalte",37712,56,1,2,148.493848112007,2.65167585914298,5.30335171828596
2021-02-22,"GM0180","08",1253897165000,"Staphorst",17145,8,0,0,46.6608340624089,0,0
2021-02-22,"GM0183","08",1526615104500,"Tubbergen",21275,29,0,0,136.310223266745,0,0
2021-02-22,"GM0184","08",1149198336000,"Urk",21031,12,0,0,57.0586277400029,0,0
2021-02-22,"GM0189","08",981704667500,"Wierden",24446,39,0,0,159.535302298945,0,0
2021-02-22,"GM0193","08",7907822761076.92,"Zwolle",128840,165,2,6,128.065818068923,1.55231294628997,4.65693883886992
