"date","region_municipality_code","weeknumber","RNA_value","municipality_name","Security_region_name","sum_population","Total_reported","Hospital_admission","Deceased","population","reported_norm","hospital_norm","deceased_norm"
2020-12-07,"VR17","50",17434970269761.9,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,3974,69,43,9264038,0.624281547999693,0.010839312232506,0.00675493371011243
2020-12-07,"VR18","50",22363447993047.6,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1657,9,11,3215597,0.749918136953888,0.00407318239745624,0.00497833404133541
2020-12-07,"VR19","50",11321228030871,"Zeeland","Zeeland",184457728,870,8,1,2684416,0.47165277889577,0.00433703704731742,0.000542129630914678
2020-12-07,"VR20","50",16843501556451.6,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,4015,29,26,7833609,0.745893156402795,0.00538752217576116,0.00483019229551001
2020-12-07,"VR21","50",14317670735000,"Brabant-Noord","Brabant-Noord",312114647,2294,21,16,4542209,0.734986333403315,0.00672829686201814,0.00512632141868049
2020-12-07,"VR22","50",9251397209454.54,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2623,35,24,5464277,0.698583859723019,0.00932155359904905,0.00639192246791935
2020-12-07,"VR23","50",24948519641875,"Limburg-Noord","Limburg-Noord",250128177,2502,13,7,3640119,1.00028714477857,0.00519733528462089,0.0027985651532574
2020-12-07,"VR24","50",25940573130000,"Limburg-Zuid","Limburg-Zuid",287245504,2128,25,17,4180288,0.740829698069008,0.0087033564152844,0.00591828236239339
2020-12-07,"VR25","50",30771785791111.1,"Flevoland","Flevoland",203473101,1570,16,4,2961147,0.771600763090547,0.00786344726716481,0.0019658618167912
2020-12-14,"VR01","51",31940339103851.1,"Groningen","Groningen",281643297,1836,8,6,4098759,0.651888406206238,0.00284047235819711,0.00213035426864783
2020-12-14,"VR02","51",21702963825714.3,"Fryslân","Fryslân",312629317,1676,12,5,4549699,0.536098154863704,0.00383841161000265,0.00159933817083444
2020-12-14,"VR03","51",14361569948166.7,"Drenthe","Drenthe",237461042,1690,16,4,3455774,0.711695689434396,0.00673794735559191,0.00168448683889798
2020-12-14,"VR04","51",16004635682122.4,"IJsselland","IJsselland",255575502,2253,10,3,3719394,0.8815398903139,0.00391273808394985,0.00117382142518495
2020-12-14,"VR05","51",35874933368536.6,"Twente","Twente",303541784,4215,22,17,4417448,1.38860618938709,0.00724776658754829,0.00560054690856004
2020-12-14,"VR06","51",35461029791792.5,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,3768,26,18,5794117,0.946404065291723,0.0065303889855586,0.00452103852846365
2020-12-14,"VR07","51",37980668468906.2,"Gelderland-Midden","Gelderland-Midden",335076625,3598,19,11,4876375,1.07378424263405,0.00567034480546054,0.00328283120316137
2020-12-14,"VR08","51",21347195115454.5,"Gelderland-Zuid","Gelderland-Zuid",270127676,2576,16,17,3931172,0.953623130419261,0.00592312503366001,0.00629332034826376
2020-12-14,"VR09","51",36551201754717.9,"Utrecht","Utrecht",651675154,6577,52,34,9483838,1.0092451675701,0.00797943571744643,0.00521732335371497
2020-12-14,"VR10","51",23907023187777.8,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2950,17,13,4639236,0.925397908866739,0.00533280150872358,0.00407802468314156
2020-12-14,"VR11","51",21331712640833.3,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1379,12,5,2374274,0.845252362137103,0.00735535050445629,0.00306472937685679
2020-12-14,"VR12","51",15485184090666.7,"Kennemerland","Kennemerland",264524507,2213,13,33,3849629,0.836595453894939,0.00491447849102314,0.0124752146310587
2020-12-14,"VR13","51",25462730245454.5,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,3831,44,27,13603324,0.409845408023794,0.0047071777481198,0.00288849543634624
2020-12-14,"VR14","51",27548724739428.6,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,1026,5,8,1799525,0.829740788896677,0.00404357109598771,0.00646971375358033
2020-12-14,"VR15","51",31313583394250,"Haaglanden","Haaglanden",537291911,4178,50,23,7819217,0.777603368757956,0.00930592830011915,0.00428072701805481
2020-12-14,"VR16","51",21442374059629.6,"Hollands-Midden","Hollands-Midden",389061660,3724,35,26,5662020,0.95717475733795,0.00899600335843938,0.00668274535198354
2020-12-14,"VR17","51",19724198194967.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4660,55,50,9264038,0.732046304398231,0.0086400314896787,0.00785457408152609
2020-12-14,"VR18","51",33410900435384.6,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,2220,8,13,3215597,1.00471832470587,0.00362060657551666,0.00588348568521457
2020-12-14,"VR19","51",23744416763461.5,"Zeeland","Zeeland",184457728,1082,13,9,2684416,0.586584260649681,0.00704768520189081,0.0048791666782321
2020-12-14,"VR20","51",16119890193767.4,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,5278,37,50,7833609,0.980529035988531,0.00687373518976424,0.00928883133751924
2020-12-14,"VR21","51",14627694920588.2,"Brabant-Noord","Brabant-Noord",312114647,3177,23,21,4542209,1.01789519669674,0.0073690870393532,0.00672829686201814
2020-12-14,"VR22","51",27010119830714.3,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,3348,38,22,5464277,0.891673184274749,0.010120543907539,0.0058592622622594
2020-12-14,"VR23","51",19508288545294.1,"Limburg-Noord","Limburg-Noord",250128177,3580,12,17,3640119,1.43126617838021,0.00479754026272698,0.00679651537219655
2020-12-14,"VR24","51",36112632489615.4,"Limburg-Zuid","Limburg-Zuid",287245504,2791,22,7,4180288,0.97164271020235,0.00765895364545027,0.00243693979627963
2020-12-14,"VR25","51",49818506952000,"Flevoland","Flevoland",203473101,2357,16,2,2961147,1.15838407554422,0.00786344726716481,0.000982930908395601
2020-12-21,"VR01","52",34923594120333.3,"Groningen","Groningen",281643297,1968,19,13,4098759,0.69875620011649,0.00674612185071815,0.00461576758207031
2020-12-21,"VR02","52",47202017571327.6,"Fryslân","Fryslân",312629317,1783,7,8,4549699,0.570323991719561,0.00223907343916821,0.0025589410733351
2020-12-21,"VR03","52",27749776890076.9,"Drenthe","Drenthe",237461042,1637,10,13,3455774,0.689376238818998,0.00421121709724495,0.00547458222641843
2020-12-21,"VR04","52",31124679890930.2,"IJsselland","IJsselland",255575502,2211,7,9,3719394,0.865106390361311,0.00273891665876489,0.00352146427555486
2020-12-21,"VR05","52",61044190913589.7,"Twente","Twente",303541784,4012,32,42,4417448,1.32172907042017,0.0105422059455248,0.0138366453035013
2020-12-21,"VR06","52",42673109379183.7,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,3858,21,25,5794117,0.969009257934041,0.00527454494987425,0.00627922017842173
2020-12-21,"VR07","52",41480978230000,"Gelderland-Midden","Gelderland-Midden",335076625,3956,15,14,4876375,1.18062547633694,0.00447658800431095,0.00417814880402356
2020-12-21,"VR08","52",44850418689152.2,"Gelderland-Zuid","Gelderland-Zuid",270127676,2260,17,23,3931172,0.836641411004476,0.00629332034826376,0.00851449223588626
2020-12-21,"VR09","52",47724099012974.6,"Utrecht","Utrecht",651675154,5665,44,44,9483838,0.869298141141039,0.00675183022245467,0.00675183022245467
2020-12-21,"VR10","52",40125321400000,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,3668,14,10,4639236,1.15063034905871,0.00439171888953706,0.00313694206395505
2020-12-21,"VR11","52",3533188964200,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1238,16,8,2374274,0.758826993709741,0.00980713400594172,0.00490356700297086
2020-12-21,"VR12","52",28136925595000,"Kennemerland","Kennemerland",264524507,2328,14,26,3849629,0.880069686700144,0.00529251529802492,0.00982895698204628
2020-12-21,"VR13","52",20574521280428.6,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,3301,43,23,13603324,0.353145312421442,0.00460019643566253,0.00246057018651717
2020-12-21,"VR14","52",36988469218333.3,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,1043,7,14,1799525,0.843488930623035,0.00566099953438279,0.0113219990687656
2020-12-21,"VR15","52",29067122661000,"Haaglanden","Haaglanden",537291911,4033,64,25,7819217,0.750616176687611,0.0119115882241525,0.00465296415005957
2020-12-21,"VR16","52",42816470852055.6,"Hollands-Midden","Hollands-Midden",389061660,3467,31,28,5662020,0.891118389820267,0.00796788868890345,0.0071968026867515
2020-12-21,"VR17","52",42561035993551.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4210,52,28,9264038,0.661355137664496,0.00816875704478713,0.00439856148565461
2020-12-21,"VR18","52",47304901469000,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1985,20,16,3215597,0.898363006550071,0.00905151643879165,0.00724121315103332
2020-12-21,"VR19","52",31068664258536.6,"Zeeland","Zeeland",184457728,1314,12,4,2684416,0.712358335021886,0.00650555557097613,0.00216851852365871
2020-12-21,"VR20","52",35532864764142.9,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,4228,32,44,7833609,0.785463577900627,0.00594485205601231,0.00817417157701693
2020-12-21,"VR21","52",38594824471818.2,"Brabant-Noord","Brabant-Noord",312114647,2849,12,27,4542209,0.912805607613794,0.00384474106401037,0.00865066739402332
2020-12-21,"VR22","52",27702192591428.6,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,3230,28,12,5464277,0.860246232140812,0.00745724287923924,0.00319596123395967
2020-12-21,"VR23","52",64255775584375,"Limburg-Noord","Limburg-Noord",250128177,3771,21,32,3640119,1.50762702756195,0.00839569545977221,0.0127934407006053
2020-12-21,"VR24","52",34592314032500,"Limburg-Zuid","Limburg-Zuid",287245504,2668,19,13,4180288,0.928822196639151,0.00661455087561614,0.00452574533594789
2020-12-21,"VR25","52",43012694337777.8,"Flevoland","Flevoland",203473101,2278,17,4,2961147,1.11955830466259,0.00835491272136261,0.0019658618167912
2020-12-28,"VR01","53",21285847163069,"Groningen","Groningen",281643297,1483,18,23,4098759,0.52655256340079,0.00639106280594351,0.0081663580298167
2020-12-28,"VR02","53",11074585414903.2,"Fryslân","Fryslân",312629317,1674,8,23,4549699,0.53545841959537,0.0025589410733351,0.00735695558583842
2020-12-28,"VR03","53",13046128684871,"Drenthe","Drenthe",237461042,1657,19,7,3455774,0.697798673013487,0.0080013124847654,0.00294785196807146
2020-12-28,"VR04","53",12359199535238.1,"IJsselland","IJsselland",255575502,2059,19,21,3719394,0.805632771485273,0.00743420235950471,0.00821674997629468
2020-12-28,"VR05","53",22958218025468.8,"Twente","Twente",303541784,3642,33,36,4417448,1.19983481417504,0.0108716498813224,0.0118599816887154
2020-12-28,"VR06","53",16510232892720.9,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,3248,26,46,5794117,0.815796285580551,0.0065303889855586,0.011553765128296
2020-12-28,"VR07","53",21396246094518.5,"Gelderland-Midden","Gelderland-Midden",335076625,3010,30,25,4876375,0.898301992865065,0.00895317600862191,0.00746098000718492
2020-12-28,"VR08","53",22510630146111.1,"Gelderland-Zuid","Gelderland-Zuid",270127676,1963,9,18,3931172,0.726693402567162,0.00333175783143376,0.00666351566286751
2020-12-28,"VR09","53",23525732642142.9,"Utrecht","Utrecht",651675154,4157,53,52,9483838,0.637894505335092,0.0081328864043204,0.00797943571744643
2020-12-28,"VR10","53",22592337348461.5,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2811,19,15,4639236,0.881794414177763,0.00596018992151459,0.00470541309593257
2020-12-28,"VR11","53",18948055991111.1,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1142,14,15,2374274,0.699984189674091,0.00858124225519901,0.00919418813057037
2020-12-28,"VR12","53",12700946386555.6,"Kennemerland","Kennemerland",264524507,1684,16,14,3849629,0.636613982990997,0.00604858891202848,0.00529251529802492
2020-12-28,"VR13","53",21708115759625,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2576,45,41,13603324,0.275583860889923,0.00481415906057707,0.004386233810748
2020-12-28,"VR14","53",445991180000,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,848,8,25,1799525,0.685789657879515,0.00646971375358033,0.0202178554799385
2020-12-28,"VR15","53",9093403672200,"Haaglanden","Haaglanden",537291911,2895,56,37,7819217,0.538813248576899,0.0104226396961334,0.00688638694208817
2020-12-28,"VR16","53",15712188456500,"Hollands-Midden","Hollands-Midden",389061660,2835,48,39,5662020,0.72867627203359,0.0123373760344311,0.0100241180279753
2020-12-28,"VR17","53",17791870230533.3,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,3358,66,35,9264038,0.527513195315292,0.0103680377876144,0.00549820185706826
2020-12-28,"VR18","53",22087359248846.2,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1714,16,11,3215597,0.775714958804444,0.00724121315103332,0.00497833404133541
2020-12-28,"VR19","53",22509742870882.4,"Zeeland","Zeeland",184457728,968,25,12,2684416,0.524781482725408,0.0135532407728669,0.00650555557097613
2020-12-28,"VR20","53",11950484856923.1,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3419,29,38,7833609,0.635170286859566,0.00538752217576116,0.00705951181651462
2020-12-28,"VR21","53",6400635142500,"Brabant-Noord","Brabant-Noord",312114647,2308,16,19,4542209,0.739471864644661,0.00512632141868049,0.00608750668468308
2020-12-28,"VR22","53",7321890710000,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2349,18,20,5464277,0.625609411547606,0.00479394185093951,0.00532660205659946
2020-12-28,"VR23","53",13393946910000,"Limburg-Noord","Limburg-Noord",250128177,2315,21,23,3640119,0.925525475684413,0.00839569545977221,0.00919528550356004
2020-12-28,"VR24","53",13066289739285.7,"Limburg-Zuid","Limburg-Zuid",287245504,2138,47,17,4180288,0.744311040635122,0.0163623100607347,0.00591828236239339
2020-12-28,"VR25","53",31534853291428.6,"Flevoland","Flevoland",203473101,1758,12,3,2961147,0.863996268479734,0.00589758545037361,0.0014743963625934
2021-01-04,"VR01","01",18178266380509.4,"Groningen","Groningen",281643297,1605,18,20,4098759,0.569869766863296,0.00639106280594351,0.00710118089549278
2021-01-04,"VR02","01",21297734135678.6,"Fryslân","Fryslân",312629317,1624,13,13,4549699,0.519465037887026,0.00415827924416954,0.00415827924416954
2021-01-04,"VR03","01",20336894553413.8,"Drenthe","Drenthe",237461042,1455,15,34,3455774,0.61273208764914,0.00631682564586742,0.0143181381306328
2021-01-04,"VR04","01",15901443217140,"IJsselland","IJsselland",255575502,1937,4,27,3719394,0.757897366861085,0.00156509523357994,0.0105643928266646
2021-01-04,"VR05","01",33144980311250,"Twente","Twente",303541784,3044,36,62,4417448,1.00282734056805,0.0118599816887154,0.0204255240194543
2021-01-04,"VR06","01",22802929244673.1,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2679,17,24,5794117,0.672881234319673,0.00426986972132678,0.00602805137128486
2021-01-04,"VR07","01",13810210183823.5,"Gelderland-Midden","Gelderland-Midden",335076625,2605,18,28,4876375,0.777434116748669,0.00537190560517315,0.00835629760804711
2021-01-04,"VR08","01",26507740417954.5,"Gelderland-Zuid","Gelderland-Zuid",270127676,1782,12,35,3931172,0.659688050623883,0.00444234377524501,0.0129568360111313
2021-01-04,"VR09","01",21483801142333.3,"Utrecht","Utrecht",651675154,3521,54,49,9483838,0.540299868483247,0.00828633709119436,0.00751908365682452
2021-01-04,"VR10","01",7261557957857.14,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2404,18,27,4639236,0.754120872174793,0.00564649571511908,0.00846974357267863
2021-01-04,"VR11","01",15255742932352.9,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1037,15,10,2374274,0.635624872760098,0.00919418813057037,0.00612945875371358
2021-01-04,"VR12","01",22573438916250,"Kennemerland","Kennemerland",264524507,1287,10,33,3849629,0.486533370611291,0.0037803680700178,0.0124752146310587
2021-01-04,"VR13","01",13166886125000,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2243,25,32,13603324,0.239959083841653,0.0026745328114317,0.00342340199863258
2021-01-04,"VR14","01",12978894251090.9,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,643,8,24,1799525,0.520003242944019,0.00646971375358033,0.019409141260741
2021-01-04,"VR15","01",34424387652857.1,"Haaglanden","Haaglanden",537291911,2698,45,36,7819217,0.502147891074429,0.00837533547010724,0.00670026837608579
2021-01-04,"VR16","01",34172153882258.1,"Hollands-Midden","Hollands-Midden",389061660,2526,48,29,5662020,0.649254413811939,0.0123373760344311,0.00745383135413548
2021-01-04,"VR17","01",23751374891760,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,2946,69,49,9264038,0.462791504883517,0.010839312232506,0.00769748259989556
2021-01-04,"VR18","01",23651468130000,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1566,21,22,3215597,0.708733737157386,0.00950409226073123,0.00995666808267081
2021-01-04,"VR19","01",19332118629615.4,"Zeeland","Zeeland",184457728,1044,30,7,2684416,0.565983334674923,0.0162638889274403,0.00379490741640274
2021-01-04,"VR20","01",18498849411310.3,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,2755,15,21,7833609,0.51181460669731,0.00278664940125577,0.00390130916175808
2021-01-04,"VR21","01",19729922197800,"Brabant-Noord","Brabant-Noord",312114647,2399,21,20,4542209,0.768627817713406,0.00672829686201814,0.00640790177335061
2021-01-04,"VR22","01",18200299717777.8,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2467,31,30,5464277,0.657036363681543,0.00825623318772916,0.00798990308489918
2021-01-04,"VR23","01",16013581254705.9,"Limburg-Noord","Limburg-Noord",250128177,2099,5,22,3640119,0.839169750955327,0.00199897510946957,0.00879549048166613
2021-01-04,"VR24","01",44826477079523.8,"Limburg-Zuid","Limburg-Zuid",287245504,1977,36,91,4180288,0.68826142532069,0.0125328332380095,0.0316802173516352
2021-01-04,"VR25","01",61306586648571.4,"Flevoland","Flevoland",203473101,1266,12,6,2961147,0.622195265014416,0.00589758545037361,0.0029487927251868
2021-01-11,"VR01","02",31305533879717,"Groningen","Groningen",281643297,1304,10,6,4098759,0.46299699438613,0.00355059044774639,0.00213035426864783
2021-01-11,"VR02","02",29019383609965.5,"Fryslân","Fryslân",312629317,1452,10,21,4549699,0.464447804810321,0.00319867634166888,0.00671722031750464
2021-01-11,"VR03","02",24397777813717.4,"Drenthe","Drenthe",237461042,1183,12,35,3455774,0.498186982604077,0.00505346051669393,0.0147392598403573
2021-01-11,"VR04","02",24422080629478.3,"IJsselland","IJsselland",255575502,1221,7,17,3719394,0.477745320050276,0.00273891665876489,0.00665165474271474
2021-01-11,"VR05","02",50641424580909.1,"Twente","Twente",303541784,1989,33,60,4417448,0.655263988301525,0.0108716498813224,0.019766636147859
2021-01-11,"VR06","02",27709900654869.6,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1812,11,52,5794117,0.455117878532007,0.00276285687850556,0.0130607779711172
2021-01-11,"VR07","02",24532742931212.1,"Gelderland-Midden","Gelderland-Midden",335076625,1987,17,27,4876375,0.592998690971058,0.00507346640488575,0.00805785840775972
2021-01-11,"VR08","02",41840584952727.3,"Gelderland-Zuid","Gelderland-Zuid",270127676,1433,17,14,3931172,0.530489885827175,0.00629332034826376,0.00518273440445251
2021-01-11,"VR09","02",29706625748909.1,"Utrecht","Utrecht",651675154,2660,38,45,9483838,0.408178827084759,0.00583112610121085,0.00690528090932864
2021-01-11,"VR10","02",29459795493157.9,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1918,9,17,4639236,0.601665487866578,0.00282324785755954,0.00533280150872358
2021-01-11,"VR11","02",63857461842727.3,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,766,8,4,2374274,0.46951654053446,0.00490356700297086,0.00245178350148543
2021-01-11,"VR12","02",10311900755454.5,"Kennemerland","Kennemerland",264524507,1007,10,18,3849629,0.380683064650792,0.0037803680700178,0.00680466252603204
2021-01-11,"VR13","02",19030763222500,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2022,41,32,13603324,0.216316213788596,0.004386233810748,0.00342340199863258
2021-01-11,"VR14","02",25179097109666.7,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,453,3,18,1799525,0.366347541296486,0.00242614265759262,0.0145568559455557
2021-01-11,"VR15","02",22592299595714.3,"Haaglanden","Haaglanden",537291911,1885,48,31,7819217,0.350833496914492,0.00893369116811438,0.00576967554607387
2021-01-11,"VR16","02",25632550178000,"Hollands-Midden","Hollands-Midden",389061660,1670,36,47,5662020,0.42923787453125,0.00925303202582336,0.0120803473670472
2021-01-11,"VR17","02",31264523423791.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,2419,44,45,9264038,0.380004294064232,0.00691202519174296,0.00706911667337348
2021-01-11,"VR18","02",33138384489473.7,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1070,26,17,3215597,0.484256129475353,0.0117669713704291,0.0076937889729729
2021-01-11,"VR19","02",30559332113000,"Zeeland","Zeeland",184457728,871,2,8,2684416,0.472194908526684,0.00108425926182936,0.00433703704731742
2021-01-11,"VR20","02",13717871655200,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,2004,20,15,7833609,0.372296360007771,0.0037155325350077,0.00278664940125577
2021-01-11,"VR21","02",28971600513529.4,"Brabant-Noord","Brabant-Noord",312114647,1544,10,11,4542209,0.494690016902667,0.00320395088667531,0.00352434597534284
2021-01-11,"VR22","02",29743922806866.7,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2121,29,34,5464277,0.564886148102372,0.00772357298206921,0.00905522349621907
2021-01-11,"VR23","02",49929102588000,"Limburg-Noord","Limburg-Noord",250128177,2335,16,21,3640119,0.933521376122291,0.00639672035030264,0.00839569545977221
2021-01-11,"VR24","02",50427403220000,"Limburg-Zuid","Limburg-Zuid",287245504,1649,34,32,4180288,0.574073389152159,0.0118365647247868,0.011140296211564
2021-01-11,"VR25","02",27956341228571.4,"Flevoland","Flevoland",203473101,934,8,12,2961147,0.459028734220746,0.00393172363358241,0.00589758545037361
2021-01-18,"VR01","03",18329893650208.3,"Groningen","Groningen",281643297,1261,7,15,4098759,0.44772945546082,0.00248541331342247,0.00532588567161959
2021-01-18,"VR02","03",29347021954925.9,"Fryslân","Fryslân",312629317,1551,11,24,4549699,0.496114700592843,0.00351854397583577,0.00767682322000531
2021-01-18,"VR03","03",20790753361157.9,"Drenthe","Drenthe",237461042,889,11,23,3455774,0.374377199945076,0.00463233880696944,0.00968579932366337
2021-01-18,"VR04","03",16321380459594.6,"IJsselland","IJsselland",255575502,1178,2,15,3719394,0.460920546289292,0.000782547616789969,0.00586910712592477
2021-01-18,"VR05","03",47817765366451.6,"Twente","Twente",303541784,1839,35,27,4417448,0.605847397931877,0.0115305377529177,0.00889498626653654
2021-01-18,"VR06","03",33839657647021.3,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1545,14,29,5794117,0.388055807026463,0.00351636329991617,0.00728389540696921
2021-01-18,"VR07","03",17433069049848.5,"Gelderland-Midden","Gelderland-Midden",335076625,1565,19,36,4876375,0.467057348449776,0.00567034480546054,0.0107438112103463
2021-01-18,"VR08","03",34066767382857.1,"Gelderland-Zuid","Gelderland-Zuid",270127676,1363,11,22,3931172,0.504576213804912,0.00407214846064126,0.00814429692128251
2021-01-18,"VR09","03",32915186103795.9,"Utrecht","Utrecht",651675154,2284,47,16,9483838,0.350481368820147,0.00721218228307658,0.00245521098998352
2021-01-18,"VR10","03",23804808010863.6,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1972,10,11,4639236,0.618604975011935,0.00313694206395505,0.00345063627035055
2021-01-18,"VR11","03",10348008164066.7,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,879,9,7,2374274,0.538779424451424,0.00551651287834222,0.0042906211275995
2021-01-18,"VR12","03",14314964684375,"Kennemerland","Kennemerland",264524507,880,12,12,3849629,0.332672390161566,0.00453644168402136,0.00453644168402136
2021-01-18,"VR13","03",29854409493888.9,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,1717,37,20,13603324,0.183686913489129,0.00395830856091892,0.00213962624914536
2021-01-18,"VR14","03",15798856429571.4,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,436,3,2,1799525,0.352599399570128,0.00242614265759262,0.00161742843839508
2021-01-18,"VR15","03",21594159573285.7,"Haaglanden","Haaglanden",537291911,1713,61,25,7819217,0.318821103562082,0.0113532325261454,0.00465296415005957
2021-01-18,"VR16","03",40485050736631.6,"Hollands-Midden","Hollands-Midden",389061660,1485,32,28,5662020,0.381687571065214,0.00822491735628743,0.0071968026867515
2021-01-18,"VR17","03",28432315256600,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,2260,66,76,9264038,0.355026748484979,0.0103680377876144,0.0119389526039197
2021-01-18,"VR18","03",34196349631818.2,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1019,38,19,3215597,0.461174762556434,0.0171978812337041,0.00859894061685207
2021-01-18,"VR19","03",30717896554516.1,"Zeeland","Zeeland",184457728,793,25,6,2684416,0.429908797315339,0.0135532407728669,0.00325277778548807
2021-01-18,"VR20","03",24180832475151.5,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,1978,24,18,7833609,0.367466167712261,0.00445863904200924,0.00334397928150693
2021-01-18,"VR21","03",16240691542857.1,"Brabant-Noord","Brabant-Noord",312114647,1519,10,13,4542209,0.486680139685979,0.00320395088667531,0.0041651361526779
2021-01-18,"VR22","03",41413654540000,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2165,27,35,5464277,0.576604672626891,0.00719091277640927,0.00932155359904905
2021-01-18,"VR23","03",42389049846428.6,"Limburg-Noord","Limburg-Noord",250128177,1699,6,26,3640119,0.679251742197761,0.00239877013136349,0.0103946705692418
2021-01-18,"VR24","03",39770694850000,"Limburg-Zuid","Limburg-Zuid",287245504,1652,29,28,4180288,0.575117791921993,0.0100958934417299,0.00974775918511852
2021-01-18,"VR25","03",47983280808000,"Flevoland","Flevoland",203473101,738,10,12,2961147,0.362701505197977,0.00491465454197801,0.00589758545037361
2021-01-25,"VR01","04",24332822635688.9,"Groningen","Groningen",281643297,808,11,7,4098759,0.286887708177908,0.00390564949252103,0.00248541331342247
2021-01-25,"VR02","04",33452239409964.3,"Fryslân","Fryslân",312629317,1177,15,23,4549699,0.376484205414427,0.00479801451250332,0.00735695558583842
2021-01-25,"VR03","04",16856686376529.4,"Drenthe","Drenthe",237461042,757,13,10,3455774,0.318789134261442,0.00547458222641843,0.00421121709724495
2021-01-25,"VR04","04",22591174409220,"IJsselland","IJsselland",255575502,731,6,9,3719394,0.286021153936734,0.00234764285036991,0.00352146427555486
2021-01-25,"VR05","04",41574977833102.6,"Twente","Twente",303541784,1414,17,30,4417448,0.465833725217876,0.00560054690856004,0.00988331807392949
2021-01-25,"VR06","04",27571207199839.3,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1096,9,17,5794117,0.275281012622009,0.00226051926423182,0.00426986972132678
2021-01-25,"VR07","04",18368771303366.7,"Gelderland-Midden","Gelderland-Midden",335076625,966,12,21,4876375,0.288292267477625,0.00358127040344876,0.00626722320603534
2021-01-25,"VR08","04",51652965984615.4,"Gelderland-Zuid","Gelderland-Zuid",270127676,1151,14,20,3931172,0.426094807108917,0.00518273440445251,0.00740390629207501
2021-01-25,"VR09","04",29188519702581.8,"Utrecht","Utrecht",651675154,1736,50,22,9483838,0.266390392413211,0.00767253434369849,0.00337591511122733
2021-01-25,"VR10","04",15652549541368.4,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1655,10,26,4639236,0.51916391158456,0.00313694206395505,0.00815604936628312
